source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_OSD74_Wa_75,,,2022-10-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-10-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Simão Horta,OSD74_Wa_221014,,,3-200,3.0,200,EMOBON_OSD74_Wa_141022_3µm_(3),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_76,,,2022-10-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-10-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Simão Horta,OSD74_Wa_221014,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_141022_0.2µm_(3),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_77,,,2022-10-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-10-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Simão Horta,OSD74_Wa_221014,,,3-200,3.0,200,EMOBON_OSD74_Wa_141022_3µm_(4),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_78,,,2022-10-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-10-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Simão Horta,OSD74_Wa_221014,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_141022_0.2µm_(4),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_79,,,2022-10-14,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2022-10-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Simão Horta,OSD74_Wa_221014,,,3-200,3.0,200,EMOBON_OSD74_Wa_141022_3µm_(Blank),Catarina Magalhães,,256318,1.58,,,,0000-0001-9576-2398,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_80,,,2022-10-14,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2022-10-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Simão Horta,OSD74_Wa_221014,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_141022_0.2µm_(Blank),Catarina Magalhães,,256318,1.58,,,,0000-0001-9576-2398,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_81,2023-06-20,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,2023-06-19,,3-200,3.0,200,EMOBON_OSD74_Wa_211222_3µm_(1),Catarina Magalhães,-70.0,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_82,2023-06-20,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,2023-06-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_211222_0.2µm_(1),Catarina Magalhães,-70.0,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_83,2023-06-20,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,2023-06-19,,3-200,3.0,200,EMOBON_OSD74_Wa_211222_3µm_(2),Catarina Magalhães,-70.0,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_84,2023-06-20,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,2023-06-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_211222_0.2µm_(2),Catarina Magalhães,-70.0,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_85,,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,,,3-200,3.0,200,EMOBON_OSD74_Wa_211222_3µm_(3),Catarina Magalhães,,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_86,,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_211222_0.2µm_(3),Catarina Magalhães,,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_87,,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,,,3-200,3.0,200,EMOBON_OSD74_Wa_211222_3µm_(4),Catarina Magalhães,,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_88,,,2022-12-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_211222_0.2µm_(4),Catarina Magalhães,,1874687,0.67,,,,0000-0001-9576-2398,0000-0001-9576-2398,low_tide
EMOBON_OSD74_Wa_89,,,2022-12-21,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,,,3-200,3.0,200,EMOBON_OSD74_Wa_211222_3µm_(Blank),Catarina Magalhães,,256318,0.45,,,,0000-0001-9576-2398,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_90,,,2022-12-21,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2022-12-21 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-12-21,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_221221,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_211222_0.2µm_(Blank),Catarina Magalhães,,256318,0.45,,,,0000-0001-9576-2398,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_91,2023-06-20,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,2023-06-19,,3-200,3.0,200,EMOBON_OSD74_Wa_140223_3µm_(1),Catarina Magalhães,-70.0,1874687,0.63,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_92,2023-06-20,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,2023-06-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140223_0.2µm_(1),Catarina Magalhães,-70.0,1874687,0.63,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_93,2023-06-20,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,2023-06-19,,3-200,3.0,200,EMOBON_OSD74_Wa_140223_3µm_(2),Catarina Magalhães,-70.0,1874687,0.63,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_94,2023-06-20,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,2023-06-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140223_0.2µm_(2),Catarina Magalhães,-70.0,1874687,0.63,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_95,,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,,,3-200,3.0,200,EMOBON_OSD74_Wa_140223_3µm_(3),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_96,,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140223_0.2µm_(3),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_97,,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,,,3-200,3.0,200,EMOBON_OSD74_Wa_140223_3µm_(4),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_98,,,2023-02-14,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140223_0.2µm_(4),Catarina Magalhães,,1874687,0.8,,,,0000-0001-9576-2398,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_99,,,2023-02-14,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,,,3-200,3.0,200,EMOBON_OSD74_Wa_140223_3µm_(Blank),Catarina Magalhães,,256318,1.58,,,,0000-0001-9576-2398,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_100,,,2023-02-14,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-02-14 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2022-10-14,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230214,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140223_0.2µm_(Blank),Catarina Magalhães,,256318,1.58,,,,0000-0001-9576-2398,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_101,2023-06-20,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,2023-06-19,,3-200,3.0,200,EMOBON_OSD74_Wa_170423_3µm_(1),Catarina Magalhães,-70.0,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_102,2023-06-20,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,2023-06-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_170423_0.2µm_(1),Catarina Magalhães,-70.0,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_103,2023-06-20,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,2023-06-19,,3-200,3.0,200,EMOBON_OSD74_Wa_170423_3µm_(2),Catarina Magalhães,-70.0,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_104,2023-06-20,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,2023-06-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_170423_0.2µm_(2),Catarina Magalhães,-70.0,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_105,,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,,,3-200,3.0,200,EMOBON_OSD74_Wa_170423_3µm_(3),Catarina Magalhães,,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_106,,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_170423_0.2µm_(3),Catarina Magalhães,,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_107,,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,,,3-200,3.0,200,EMOBON_OSD74_Wa_170423_3µm_(4),Catarina Magalhães,,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_108,,,2023-04-17,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_170423_0.2µm_(4),Catarina Magalhães,,1874687,0.5,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_109,,,2023-04-17,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,,,3-200,3.0,200,EMOBON_OSD74_Wa_170423_3µm_(Blank),Catarina Magalhães,,256318,0.5,,,,,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_110,,,2023-04-17,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-04-17 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-04-17,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ana Gomes,OSD74_Wa_230417,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_170423_0.2µm_(Blank),Catarina Magalhães,,256318,0.5,,,,,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_111,2023-09-20,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,2023-09-19,,3-200,3.0,200,EMOBON_OSD74_Wa_220623_3µm_(1),Catarina Magalhães,-70.0,1874687,0.33,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_112,2023-09-20,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,2023-09-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_220623_0.2µm_(1),Catarina Magalhães,-70.0,1874687,0.33,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_113,2023-09-20,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,2023-09-19,,3-200,3.0,200,EMOBON_OSD74_Wa_220623_3µm_(2),Catarina Magalhães,-70.0,1874687,0.33,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_114,2023-09-20,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,2023-09-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_220623_0.2µm_(2),Catarina Magalhães,-70.0,1874687,0.33,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_115,,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,,,3-200,3.0,200,EMOBON_OSD74_Wa_220623_3µm_(3),Catarina Magalhães,,1874687,0.66,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_116,,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_220623_0.2µm_(3),Catarina Magalhães,,1874687,0.66,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_117,,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,,,3-200,3.0,200,EMOBON_OSD74_Wa_220623_3µm_(4),Catarina Magalhães,,1874687,0.66,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_118,,,2023-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230622,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_220623_0.2µm_(4),Catarina Magalhães,,1874687,0.66,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_119,,,2023-06-22,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,,OSD74_Wa_230622,,,3-200,3.0,200,EMOBON_OSD74_Wa_220623_3µm_(Blank),Catarina Magalhães,,256318,0.33,,,,,0000-0001-9576-2398,no_tide
